Date,Open,High,Low,Close,Volume,SMA_10,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Volatility,Volume_SMA,Volume_Ratio
2021-05-06,12.739999771118164,13.380000114440918,12.520000457763672,13.380000114440918,1783988,12.988999938964843,12.86766668955485,12.923384047677056,12.892433182526524,0.03095086515053147,-0.14054933275948756,64.29530314747095,12.503499984741211,14.22023195691802,10.786768012564401,0.049411773681640625,0.04461171744919959,1713139.6,1.041355882497842
2021-05-07,13.9399995803833,13.9399995803833,12.949999809265137,13.3100004196167,1306201,13.105999946594238,12.853000036875407,12.982863489513925,12.923364088977648,0.05949940053627678,-0.10053958610033469,60.77586348643644,12.511500024795533,14.24235027630987,10.780649773281196,-0.00523166623508986,0.043344280928583695,1807259.1,0.7227524819213802
2021-05-10,13.619999885559082,13.649999618530273,13.100000381469727,13.300000190734863,598735,13.161999988555909,12.828000036875407,13.031653751240222,12.951263059478183,0.08039069176203917,-0.06435353052785993,65.99064387310267,12.523000049591065,14.272431111177278,10.773568988004852,-0.0007513319734459012,0.04113243863360012,1808855.0,0.3310022085794605
2021-05-11,13.399999618530273,13.460000038146973,12.960000038146973,13.289999961853027,1011222,13.280000019073487,12.816000048319498,13.071399322103732,12.97635468187632,0.0950446402274121,-0.03247389637680552,68.33602308539082,12.540000057220459,14.313346462770253,10.766653651670664,-0.0007518968976257812,0.03659265868241462,1579434.6,0.6402430338046285
2021-05-12,13.399999618530273,13.399999618530273,13.050000190734863,13.109999656677246,498968,13.319999980926514,12.809666697184245,13.077337835115042,12.986254309639351,0.09108352547569076,-0.007762412006306264,63.23023874791425,12.580000019073486,14.3675356807262,10.792464357420773,-0.013544041060379652,0.034376918133133066,1472219.7,0.3389222410214997
2021-05-14,13.109999656677246,13.25,12.819999694824219,12.90999984741211,812833,13.276999950408936,12.811666679382324,13.05159352931459,12.980605830955852,0.07098769835873853,0.007987610066702695,57.06421588107523,12.63550000190735,14.389682550505805,10.881317453308894,-0.015255515980374001,0.03066343596150956,1234614.9,0.6583696665251652
2021-05-17,13.0,13.0600004196167,12.5600004196167,12.8100004196167,644341,13.159000015258789,12.790333366394043,13.014425358591838,12.967968393078877,0.04645696551296119,0.015681481155954396,50.70707728480627,12.713500022888184,14.342555483197062,11.084444562579305,-0.007745889153937924,0.024736416706441312,985354.3,0.6539180881435236
2021-05-18,12.859999656677246,13.010000228881836,12.699999809265137,12.850000381469727,571394,13.074000072479247,12.748666699727377,12.989129208265359,12.959230021848569,0.029899186416789902,0.018525022208121498,58.48624751218943,12.765500020980834,14.33855563677877,11.192444405182899,0.00312255741941847,0.02457554327890515,906744.3,0.6301600131371103
2021-05-19,12.9399995803833,12.9399995803833,12.670000076293945,12.710000038146973,550385,13.042000102996827,12.701000022888184,12.946186259016375,12.940768541574377,0.005417717441998704,0.01590356125489694,50.0,12.838500022888184,14.241778424069237,11.43522162170713,-0.010894968028533292,0.019672080367663915,839428.7,0.6556661691457536
2021-05-20,12.710000038146973,12.8100004196167,12.479999542236328,12.569999694824219,624711,13.024000072479248,12.670333353678386,12.888311402986814,12.913304182555846,-0.024992779569032564,0.00772429309011104,38.709670202067095,12.91599998474121,14.039779384742452,11.792220584739969,-0.01101497583812483,0.018797036533747712,840277.8,0.7434576993465732
2021-05-21,12.600000381469727,12.649999618530273,12.4399995803833,12.520000457763672,642859,12.938000106811524,12.64833335876465,12.831648180644793,12.88417057331198,-0.05252239266718739,-0.004325044061348647,23.843423616781692,12.963500022888184,13.91480432826658,12.012195717509787,-0.003977664142755244,0.006092560254185684,726164.9,0.8852796382749979
2021-05-24,12.600000381469727,12.680000305175781,12.149999618530273,12.359999656677246,861997,12.843000030517578,12.622000026702882,12.75908686926517,12.845343098005705,-0.08625622874053462,-0.020711280997185843,25.000000000000014,12.974499988555909,13.890129817422993,12.058870159688825,-0.012779616232937885,0.006365036924835352,681744.5,1.2643989060417795
2021-05-25,12.970000267028809,12.970000267028809,12.970000267028809,12.970000267028809,488475,12.810000038146972,12.618666712443034,12.79153508430573,12.854576962377786,-0.06304187807205608,-0.02917740041215989,48.85497239077339,12.98600001335144,13.89498212837294,12.07701789832994,0.04935280156112487,0.019108408515079323,670718.5,0.7282861587983632
2021-05-26,13.609999656677246,13.609999656677246,13.609999656677246,13.609999656677246,813553,12.842000007629395,12.64066670735677,12.917452710824426,12.910534198992561,0.006918511831864649,-0.021958217963354985,64.4295220396338,13.06100001335144,13.911285319743543,12.210714706959338,0.04934459340570618,0.025176895446420933,650951.6,1.2497903069905658
2021-05-27,14.289999961853027,14.289999961853027,14.289999961853027,14.289999961853027,749721,12.960000038146973,12.706666692097981,13.128613826367287,13.012716848093337,0.11589697827395007,0.005612821284106027,65.01649572923965,13.140000009536744,14.134362978174696,12.14563704089879,0.04996328599039779,0.02843414212867573,676026.9,1.1090106029804434
2021-05-28,15.0,15.0,15.0,15.0,876019,13.169000053405762,12.81333335240682,13.41651939154155,13.15992300749383,0.2565963840477199,0.05580953383682881,73.02451098219332,13.223000001907348,14.519019744388167,11.926980259426529,0.049685097273779455,0.02966523245843163,682345.5,1.2838349487173286
2021-05-31,15.75,15.75,15.75,15.75,800705,13.463000011444091,12.963333352406819,13.775516408227466,13.351780562494287,0.42373584573317835,0.12939479621609873,77.77777056935643,13.31100001335144,15.004391464063223,11.617608562639658,0.050000000000000044,0.030250833313970715,697981.9,1.147171581383414
2021-06-01,16.5,16.5,16.5,16.5,633067,13.82799997329712,13.11966667175293,14.194667730038624,13.584982002309525,0.609685727729099,0.22545298251869877,81.16504545137215,13.451000022888184,15.663280551192843,11.238719494583526,0.04761904761904767,0.030554260112785565,704149.2,0.899052359925993
2021-06-02,16.950000762939453,17.299999237060547,16.75,17.299999237060547,6102324,14.286999893188476,13.321333312988282,14.672411038811227,13.860168464142934,0.8122425746682929,0.3428109009486176,86.30849168543025,13.664499998092651,16.454455225575092,10.87454477061021,0.04848480224609375,0.02833507997152712,1259343.1,4.845640556572708
2021-06-03,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,726380,14.844999885559082,13.558999951680502,15.20742466646031,14.177933734838291,1.0294909316220195,0.48014690708329805,90.80996657980604,13.934499979019165,17.331051949485442,10.537948008552888,0.04913297219394264,0.024375155133871992,1269510.0,0.5721735157659255
2021-06-04,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,1096905,15.49799976348877,13.808333269755046,15.798589985014193,14.538827475743643,1.2597625092705496,0.6360700275207485,93.21328661121883,14.217999935150146,18.297527853531506,10.138472016768787,0.04958675688408376,0.019625826517808163,1314914.6,0.8342024645554927
2021-06-07,20.0,20.0,20.0,20.0,844260,16.261999797821044,14.070333258310955,16.444960756550472,14.943358773836707,1.5016019827137654,0.809176418559352,93.9729316061938,14.552499914169312,19.352091126707265,9.752908701631359,0.049868808450726165,0.0007458550848020343,1313140.9,0.6429317676419949
2021-06-08,21.0,21.0,21.0,21.0,1140490,17.064999771118163,14.345666599273681,17.145736024773477,15.391998864663616,1.7537371601098606,0.9980885668694537,96.10678138763103,14.937499904632569,20.49027753165358,9.384722277611559,0.050000000000000044,0.0007779662613627738,1378342.4,0.8274359114252018
2021-06-09,22.049999237060547,22.049999237060547,19.950000762939453,22.049999237060547,13749600,17.908999729156495,14.676999918619792,17.90023805743303,15.88518407743376,2.0150539799992693,1.2014816494954168,97.87878741172973,15.375499868392945,21.70828629026855,9.04271344651734,0.04999996366954984,0.0008029293339247606,2671947.1,5.145910261471868
2021-06-10,22.5,23.149999618530273,21.100000381469727,23.149999618530273,3924776,18.79499969482422,15.024999904632569,18.70789368221722,16.423318561959427,2.284575120257795,1.4181003436478925,98.53880557133884,15.877499866485596,22.997008255088495,8.757991477882697,0.04988664034150614,0.0007976648598442529,2989452.6,1.3128744707308622
2021-06-11,24.299999237060547,24.299999237060547,23.899999618530273,24.299999237060547,3626995,19.724999618530273,15.390333207448323,19.56821761373158,17.006776389744694,2.5614412239868862,1.6467685197156912,99.99999999999997,16.44699983596802,24.34651325912348,8.547486412812557,0.04967601025832247,0.0007973425280303215,3264550.2,1.1110244222925412
2021-06-14,25.5,25.5,24.549999237060547,25.5,3907858,20.699999618530274,15.773999881744384,20.480799519311336,17.63590406457842,2.8448954547329173,1.8863939067191364,99.99999999999997,17.081499814987183,25.751936291347285,8.411063338627079,0.04938274899652262,0.0007713965464267655,3575265.5,1.0930259584917539
2021-06-15,26.75,26.75,26.75,26.75,918668,21.724999618530273,16.208999888102213,21.44529190095575,18.311022282017053,3.1342696189386956,2.1359690491630485,99.99999999999997,17.776499795913697,27.21329268536404,8.339706906463357,0.0490196078431373,0.0004981849283620261,3603825.6,0.2549146662369011
2021-06-16,28.049999237060547,28.049999237060547,27.649999618530273,28.049999237060547,4295813,22.799999618530272,16.709666538238526,22.461400721894947,19.032427982390644,3.428972739504303,2.3945697872312994,99.99999999999997,18.543499755859376,28.71168157732132,8.375317934397433,0.048598102320020375,0.0004730909162529599,3423174.5,1.2549208344476743
2021-06-17,29.450000762939453,29.450000762939453,28.200000762939453,29.450000762939453,2431517,23.92999973297119,17.266333230336507,23.536569958978717,19.804100040209075,3.7324699187696417,2.662149813538968,99.99999999999997,19.387499809265137,30.246732764809817,8.528266853720456,0.049910929196360865,0.000467187502015624,3593688.2,0.6766076700811161
2021-06-18,30.899999618530273,30.899999618530273,28.0,30.899999618530273,8792028,25.114999771118164,17.850333213806152,24.66940529121742,20.626018527492125,4.0433867637252945,2.9383972035762334,99.99999999999999,20.306499767303468,31.810438249645838,8.802561284961097,0.04923595307391415,0.0004806805760498949,4363200.5,2.015041023212204
2021-06-21,31.700000762939453,32.400001525878906,29.399999618530273,32.400001525878906,3258839,26.354999923706053,18.48666658401489,25.85872778885765,21.498165416261518,4.3605623725961316,3.2228302373802133,99.99999999999999,21.30849986076355,33.37536349118213,9.241636230344971,0.04854375164616842,0.0005613156279994004,4604658.4,0.7077265492701912
2021-06-22,34.0,34.0,34.0,34.0,1290330,27.654999923706054,19.176666577657063,27.11123120595647,22.424227237279183,4.687003968677288,3.5156649836396285,99.99999999999999,22.35999984741211,35.01804697190464,9.701952722919579,0.04938266662867674,0.0005237887516228243,4619642.4,0.2793138274079396
2021-06-23,35.70000076293945,35.70000076293945,35.0,35.70000076293945,3670150,29.020000076293947,19.923666604359944,28.43258036856924,23.407617868809574,5.024962499759667,3.817524486863636,99.99999999999999,23.46449990272522,36.74740509717545,10.181594708274988,0.05000002243939572,0.0005237966848609361,3611697.4,1.016184246221735
2021-06-24,37.45000076293945,37.45000076293945,37.45000076293945,37.45000076293945,2788010,30.450000190734862,20.734999974568684,29.819875813856964,24.447794379485863,5.3720814343711005,4.128435876365129,99.99999999999999,24.62249994277954,38.55974623662902,10.685253648930065,0.0490196067955464,0.0004987681662795161,3498020.8,0.7970249919611685
2021-06-25,39.29999923706055,39.29999923706055,35.599998474121094,39.25,13158190,31.94500026702881,21.612999979654948,31.27066415018666,25.544254055079502,5.726410095107159,4.448030720113536,99.99999999999999,25.83499994277954,40.45035301295844,11.219646872600642,0.04806406409587649,0.0006046946648582922,4451140.3,2.9561391268659856
2021-06-28,41.20000076293945,41.20000076293945,40.0,41.20000076293945,4920456,33.515000343322754,22.559333324432373,32.798254398302475,26.703938996402464,6.094315401900012,4.777287656470831,99.99999999999999,27.107499980926512,42.4398290167934,11.775170945059624,0.04968154810036829,0.0006263487209167207,4552400.1,1.0808487593170908
2021-06-29,43.25,43.25,43.25,43.25,1275124,35.16500034332275,23.57266664505005,34.406215260102094,27.929573144817095,6.476642115284999,5.117158548233665,99.99999999999999,28.444999980926514,44.52974015633791,12.360259805515117,0.04975726211404785,0.0006527395617469849,4588045.7,0.2779231253080151
2021-06-30,45.400001525878906,45.400001525878906,45.400001525878906,45.400001525878906,1472326,36.90000057220459,24.66233336130778,36.09756699329853,29.22367895082167,6.873888042476857,5.468504447082303,99.99999999999999,29.85000009536743,46.72536454555638,12.97463564517848,0.049711017939396696,0.0006295024953000802,4305697.0,0.34194835354183073
2021-07-01,47.650001525878906,47.650001525878906,45.5,47.650001525878906,4219567,38.720000648498534,25.83166675567627,37.87486461369551,30.588591734159245,7.286272879536263,5.832058133573095,99.99999999999999,31.325000190734862,49.03097705519846,13.619023326271257,0.0495594696999615,0.0006027497446411227,4484502.0,0.9409220912377785
2021-07-02,50.0,50.0,50.0,50.0,1971879,40.63000068664551,27.081000073750815,39.74027005774235,32.02647382792523,7.71379622981712,6.2084057528219,99.99999999999999,32.87250022888183,51.44989181704859,14.295108640715078,0.049317909734899024,0.0006024066566663927,3802487.1,0.5185761182463972
2021-07-05,52.5,52.5,52.5,52.5,892093,42.64000053405762,28.419000085194906,41.7033054334743,33.54303132215299,8.160274111321307,6.598779424521782,99.99999999999999,34.49750022888183,53.99671752312268,14.99828293464098,0.050000000000000044,0.0005736043271787048,3565812.5,0.2501794471806916
