Date,Open,High,Low,Close,Volume,SMA_10,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Volatility,Volume_SMA,Volume_Ratio
2024-05-07,1405.571689953147,1410.311631866643,1381.772860502106,1391.17822265625,14517472,1436.92470703125,1451.033585611979,1434.7332168215742,1442.867567013742,-8.134350192167858,-1.3091395881969066,28.11742297451825,1448.1280090332032,1488.0330370135152,1408.222981052891,-0.012715588039204029,0.009690614019835782,12279962.4,1.182208180051105
2024-05-08,1387.2325360419566,1422.4220356245855,1387.2325360419566,1408.1279296875,9439002,1432.8771728515626,1450.1997639973958,1430.6400957240244,1440.2942605451315,-9.654164821107088,-2.978144634778943,35.332507392577384,1446.0657836914063,1489.7810243354636,1402.350543047349,0.012183706411740047,0.010614069330462803,11763307.2,0.802410566987488
2024-05-09,1402.6186490602306,1413.2896685063718,1379.787630710347,1383.88232421875,11009612,1427.3133544921875,1448.3186889648437,1423.4465924155206,1436.1155985950293,-12.669006179508642,-4.916316943724883,30.913551748718433,1441.50703125,1491.111745921699,1391.902316578301,-0.017218325805192114,0.011538574881231868,11817990.8,0.9315976113300071
2024-05-10,1386.4879762578594,1399.6406275450738,1377.8766636438304,1397.0845947265625,10505096,1422.09697265625,1446.7436808268228,1419.3909004633733,1433.2244131232908,-13.83351265991746,-6.699756086963399,33.62063703679907,1438.7164367675782,1491.7821686613918,1385.6507048737647,0.009540023943340525,0.011852683857573158,11274107.8,0.9317895647582862
2024-05-13,1389.6149314683873,1396.6379028351905,1373.8317248456565,1392.394287109375,8456620,1417.148583984375,1445.4573689778647,1415.2375753319889,1430.1999593444823,-14.96238401249343,-8.352281672069406,29.30522962961986,1434.900927734375,1489.828945498246,1379.9729099705041,-0.0033572108910882026,0.011841137752493822,11178385.0,0.7565153642498447
2024-05-14,1390.6818338615062,1416.590049599915,1389.738862101979,1409.6414794921875,7188300,1412.6865966796875,1443.0493530273438,1414.376637510481,1428.677108985053,-14.300471474572078,-9.54191963256994,39.290514853863804,1432.5644653320312,1487.6224638124254,1377.506466851637,0.012386715848007324,0.012320467019875206,11172417.6,0.6433970029906508
2024-05-15,1410.063563528233,1419.468926315315,1402.6435067088078,1405.86962890625,5046534,1407.6513793945312,1440.7472290039063,1413.067866955984,1426.987666016253,-13.919799060268815,-10.417495518109714,40.47215486325592,1430.1548095703124,1485.4689928974165,1374.8406262432084,-0.002675751700564555,0.01222647726846865,10529644.8,0.47926915825308747
2024-05-16,1408.1278405018506,1417.0120356183081,1387.75361519461,1414.8778076171875,14711774,1403.5616333007813,1438.7809448242188,1413.3463193654,1426.090639468174,-12.744320102774054,-10.882860435042582,40.228547948704424,1428.1496459960938,1482.5748900945457,1373.7244018976419,0.006407549125266865,0.01259673258981581,10549557.6,1.394539425994508
2024-05-17,1412.5948920294334,1426.6408349602225,1402.8668442157614,1425.15185546875,10916476,1403.7303833007813,1437.0851684570312,1415.1625556889921,1426.0210999126612,-10.858544223669014,-10.87799719276787,45.321999595776404,1426.7289184570313,1479.827862620432,1373.6299742936308,0.007261438264315689,0.010877369559260329,9918509.4,1.1006165906340724
2024-05-21,1415.1260338425998,1431.231803864575,1415.1260338425998,1425.57373046875,11176128,1405.3781860351562,1435.911356608073,1416.764274885878,1425.9879614353345,-9.223686549456488,-10.547135064105593,41.401369434978186,1425.04140625,1475.8756212367357,1374.2071912632641,0.0002960210860205592,0.010266904522947056,10296701.4,1.0854085756046106
2024-05-22,1425.7226630539947,1457.9838844507517,1425.7226630539947,1449.9185791015625,10281604,1411.2522216796874,1435.8360799153645,1421.8649370729063,1427.760599780981,-5.895662708074724,-9.616840592899418,48.33423875524059,1424.0884643554687,1472.090430186531,1376.0864985244064,0.01707722870623285,0.01009795685584822,9873114.6,1.0413739145699779
2024-05-23,1447.8340020088174,1481.2615172416956,1444.3100355832012,1475.1319580078125,14608260,1417.9526245117188,1436.6947306315103,1430.0598633705843,1431.2695892792647,-1.2097259086804115,-7.935417656055617,54.52330312663309,1425.4148986816406,1477.5567504496926,1373.2730469135886,0.017389513638671694,0.010673617093705255,10390040.4,1.4059868333139494
2024-05-24,1472.724715385057,1477.5638984586112,1465.2549777906743,1469.37451171875,7094776,1426.5018432617187,1436.505301920573,1436.1082708087636,1434.0921761266338,2.016094682129733,-5.945115188418548,62.248401926416314,1426.9075988769532,1482.354276238399,1371.4609215155074,-0.003903004241625929,0.008171211846878178,9998556.8,0.7095800065865505
2024-05-27,1469.3497180106694,1473.990419113941,1450.8119965034373,1455.4774169921875,6629010,1432.3411254882812,1436.5913330078124,1439.0881394523672,1435.676268042601,3.4118714097662632,-4.073717868781586,62.405422930176705,1427.2190490722655,1483.2608927393896,1371.1772054051414,-0.009457830264325784,0.009385832331289437,9610948.2,0.6897352750272862
2024-05-28,1457.2144512745626,1467.6373066821805,1442.0764946111178,1445.5010986328125,7820162,1437.651806640625,1435.8178873697916,1440.074748557051,1436.4040332715053,3.6707152855456116,-2.524831237916146,65.17397735494954,1427.4001953125,1483.664526850001,1371.135863774999,-0.006854327138920202,0.009754235361103487,9547302.4,0.8190965020653372
2024-05-29,1435.8724890871501,1447.287997987601,1427.8815843874524,1430.1895751953125,7383556,1439.7066162109375,1434.9451822916667,1438.5539526552452,1435.9437030436393,2.610249611605923,-1.4978150680117324,56.219385539341026,1426.1966064453125,1481.0538232431527,1371.3393896474722,-0.010592536700236299,0.010201208164105944,9566828.0,0.7717872632391845
2024-05-30,1424.9532474164846,1429.817270893488,1409.6663684202383,1414.3814697265625,13206858,1440.5578002929688,1433.6224731445313,1434.8351091277555,1434.3465005757075,0.4886085520479355,-1.1005303439997989,59.02745209126272,1424.10458984375,1477.3068791657424,1370.9023005217578,-0.011053153891567913,0.010901691482619656,10382860.4,1.2719864749409517
2024-05-31,1420.7841589242364,1431.653659822201,1411.800601617005,1419.8907470703125,31069832,1441.0590942382812,1432.4527954101563,1432.5359765035337,1433.2757040197523,-0.7397275162186361,-1.0283697784435664,57.07248896130247,1422.3103637695312,1473.393653209486,1371.2270743295765,0.003895184900022164,0.010782744316517772,12018666.2,2.585131451608166
2024-06-03,1472.1043222829317,1503.3728901534053,1448.2806515244756,1499.228515625,21527942,1448.4667602539062,1433.9748657226562,1442.7963671376056,1438.161097471993,4.635269665612668,0.10435811036768061,72.64599031216362,1426.0985717773438,1487.696925608457,1364.5002179462306,0.055875967019565875,0.02065592568193412,13079812.8,1.6458906812488936
2024-06-04,1487.0437791255476,1487.0437791255476,1349.3131842665355,1387.0091552734375,36709098,1444.610302734375,1431.5643717447917,1434.2137191585027,1434.3720647165444,-0.15834555804167394,0.051817376685809706,46.57968101324857,1424.9942443847656,1488.6341703419926,1361.3543184275386,-0.07485140469382034,0.03277801771548204,15633109.8,2.3481635112676047
2024-06-05,1411.5524616660985,1420.6352601794422,1373.9308915121778,1410.3116455078125,17464890,1440.649609375,1429.6088460286458,1430.5364770583965,1432.5898114418235,-2.053334383427,-0.36921297533675224,50.63388248098562,1425.9509155273438,1488.0059705841384,1363.8958604705492,0.016800530945147996,0.03276000395236475,16351438.4,1.0680950245942888
2024-06-06,1424.4569533735907,1433.0929853880773,1410.9072166555904,1421.0819091796875,17855722,1435.2446044921876,1428.6914672851562,1429.0819281539798,1431.7373742372208,-2.6554460832410314,-0.8264595969176081,50.88090455989091,1426.598614501953,1488.1386741042634,1365.0585548996428,0.007636796949228142,0.03225074975193318,16676184.6,1.0707318507376082
2024-06-07,1418.004611799037,1461.1850112482903,1416.0193060772324,1459.1500244140625,18558696,1434.2221557617188,1429.3457845052083,1433.7077891170695,1433.767940916987,-0.06015179991754849,-0.6731980375175961,54.474174854479635,1430.3619995117188,1490.0819625715799,1370.6420364518576,0.026788121774310447,0.03361330547470809,17822576.6,1.041302636342716
2024-06-10,1459.150058153404,1482.3781598703026,1457.2888339961758,1460.5894775390625,9251760,1434.7333618164062,1429.7238199869792,1437.8434334896838,1435.7547214075112,2.0887120821726057,-0.12081601357955574,54.59577984655793,1433.5372436523437,1492.5562819615732,1374.5182053431142,0.0009865011142895508,0.03345492715002799,18084851.6,0.5115751129525442
2024-06-11,1458.20717740815,1462.847878399236,1443.9874724286744,1445.9727783203125,11774902,1434.7805297851562,1429.8603068033854,1439.0941019251652,1436.511614512163,2.582487413002127,0.4198446717367809,49.46854651648387,1436.2161682128906,1492.1555895962601,1380.276746829521,-0.010007397316991185,0.03355046717614024,18480325.6,0.6371587955138626
2024-06-12,1446.7916974833406,1465.1557773484808,1444.4838278075101,1452.5738525390625,10081742,1437.0189575195313,1429.8040568033855,1441.1679097119186,1437.701409921563,3.466499790355556,1.029175695460536,46.801312182763965,1438.3627868652343,1493.2943039052245,1383.431269825244,0.00456514418370868,0.033332932003605854,18750144.2,0.5376887714815548
