Date,Open,High,Low,Close,Volume,SMA_10,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Volatility,Volume_SMA,Volume_Ratio
2021-05-06,354.85753122222206,357.2475405330132,351.1729423986824,356.1620788574219,11901275,351.06333923339844,351.9244099934896,350.86165705699557,352.0914870783095,-1.2298300213139441,-2.1032831717545117,52.08046964855415,350.4479125976562,363.4455031621506,337.45032203316185,0.00988300443057799,0.01863921173708081,17538633.5,0.678574815991223
2021-05-07,357.7056059398371,361.09145459129184,353.22432762127875,354.588623046875,8053650,351.9824981689453,351.6435841878255,351.435036440054,352.27646011301806,-0.8414236729640834,-1.8509112719964262,52.261639814687655,350.33189849853517,363.1265053943641,337.53729160270626,-0.004417808362963793,0.018752711433245653,17397273.5,0.46292598664957474
2021-05-10,360.2947858814264,361.14125569181044,356.6301031343266,360.364501953125,6662450,352.9723693847656,351.6216756184896,352.80880036514185,352.8755743233964,-0.06677395825454369,-1.4940838092480497,66.71290005994149,350.59181518554686,363.9965760947905,337.18705427630323,0.016288957205168098,0.01887293578470148,16436987.5,0.4053327898436377
2021-05-11,353.8417769743004,357.3869639499597,349.1911921051642,349.6293640136719,14779880,353.07494201660154,351.4424275716146,352.31965631106954,352.6351143004538,-0.3154579893842424,-1.2583586452752884,57.684647587170396,350.15563812255857,363.05527463895356,337.2560016061636,-0.029789665411743327,0.021471791799255496,15648295.5,0.9445041474325431
2021-05-12,349.340534180948,349.340534180948,341.6825249043938,342.33978271484375,15909150,351.23064880371095,351.1499827067057,350.7842911424194,351.87249714596413,-1.0882060035447125,-1.2243281169291733,47.70053182358419,349.92012176513674,363.22415270636617,336.6160908239073,-0.020849453876371382,0.01858376859302938,15151911.0,1.0499764683147887
2021-05-14,344.34141041799893,344.34141041799893,338.80454475773615,339.909912109375,14689460,349.27182922363284,350.7224355061849,349.1113097527203,350.9863797358464,-1.8750699831261386,-1.3544764901685664,46.415996517296314,349.2309997558594,363.12695659239586,335.3350429193229,-0.007097832995625719,0.018585359882991842,14640809.5,1.0033229378471185
2021-05-17,341.97132127254145,349.5397085034453,340.57715187515186,347.37872314453125,21057205,349.17921447753906,350.47613118489585,348.84475796684507,350.71914591426753,-1.8743879474224627,-1.458458781619346,48.04492854964417,348.9412094116211,362.73223324040407,335.15018558283816,0.021972913319317833,0.018002812887701652,15435638.5,1.364193972280447
2021-05-18,352.12891472473854,352.71645648539163,348.5637916738819,349.55963134765625,23292070,349.7697509765625,350.4900726318359,348.95473848696986,350.6332559463704,-1.6785174594005525,-1.5024705171755872,50.603006137472924,348.8515823364258,362.59986565432524,335.10329901852634,0.0062781859043727906,0.017461779317288584,14967911.0,1.5561336515162336
2021-05-19,348.1355768404976,348.6135908093344,344.05262822969877,344.6700439453125,11860210,349.72792358398436,349.99879048665366,348.2955547113302,350.19153653888463,-1.895981827554408,-1.5811727792513515,38.80745722929979,349.1483428955078,362.2165683394806,336.08011745153505,-0.013987849178959677,0.018124358565108124,14026356.5,0.8455659885730126
2021-05-20,344.9588343182736,345.9546739268082,339.60121236185915,340.2186584472656,12990190,348.4821319580078,349.6602040608724,347.0529552860895,349.45280482839433,-2.399849542304821,-1.7449081318620456,37.172051739913165,349.2529052734375,361.97882253693166,336.5269880099433,-0.012914918416156773,0.01673236719292591,14119554.0,0.9200141874169679
2021-05-21,341.67261385826964,351.42189322210925,341.67261385826964,350.0675354003906,21465560,347.8726776123047,349.5895009358724,347.5167368421358,349.49834042631994,-1.9816035841841426,-1.7922472223264652,51.194186427803196,349.46800842285154,362.09074192796993,336.84527491773315,0.028948667889276303,0.01930980312467578,15075982.5,1.4238249480589407
2021-05-24,351.2625024455911,354.29980097766366,346.95050008900785,349.9380187988281,18069535,347.4076171875,349.3571380615234,347.88924175855,349.5309091946539,-1.6416674361038872,-1.7621312650819496,54.53498687777344,349.69505767822267,362.1719896781644,337.21812567828096,-0.0003699760430923016,0.019285578402457638,16077571.0,1.1238970737557308
2021-05-25,352.60691630616344,353.3040162696136,346.1538943409026,348.64349365234375,11008125,346.2355163574219,349.13971557617185,348.00528051144136,349.4651747100383,-1.4598941985969418,-1.7016838517849482,52.57094961118845,349.60394287109375,362.0837912453945,337.124094496793,-0.0036992983812614844,0.018287052582496174,16512138.5,0.6666686450092457
2021-05-26,350.5455339465545,350.8940535205359,345.93479138584917,346.6816711425781,14225500,345.9407470703125,348.75067443847655,347.80164830084703,349.2589892605968,-1.4573409597497857,-1.6528152733779158,45.28070803433505,349.50784454345705,362.04957100234446,336.96611808456964,-0.005627015979027261,0.015803908420307974,16456700.5,0.8644199364265029
2021-05-27,346.5521743677079,355.20602276233444,343.7040877520649,353.97119140625,26699940,347.1038879394531,348.98137715657555,348.75080877860137,349.60804127138596,-0.8572324927845898,-1.4936987172592506,48.37275403972519,349.16726837158205,360.7533735666453,337.5811631765188,0.021026552224833184,0.01542529287328178,17535779.5,1.52259784060355
2021-05-28,355.7139028615384,361.09143040550055,354.17033330972123,358.651611328125,16235045,348.9780578613281,349.1466857910156,350.27400917083577,350.2779353496629,-0.0039261788271574005,-1.195744209572832,52.884586218222886,349.1249435424805,360.5573112346261,337.69257585033483,0.013222601261082101,0.015218016706670199,17690338.0,0.9177351501141471
2021-05-31,358.3030765814993,360.85242353093014,355.5147378526258,360.0358581542969,11554045,350.2437713623047,349.3753967285156,351.7758320913682,351.0007444463025,0.775087645065696,-0.8015778386451263,49.75115640983099,349.71149291992185,362.12807887395314,337.29490696589056,0.003859586245955615,0.014072325943288852,16740022.0,0.6902048874248792
